typeID
23009
10190
2873
2048
31105
2873
1236
2873
21898
3831
21898
3244
4027
21898
31274
31322
5973
7287
6160
7287
23023
7287
29009
23023
23023
29009
6160
7287
7287
10190
31562
23023
23023
7287
31358
31562
23023
7287
23023
5973
10190
3074
23009
6160
3074
31358
29009
23009
6160
23009
3074
5973
10190
31562
3074
23009
3074
3074
31562
23009
29011
23009
10190
7287
23009
6160
7287
31358
29009
29009
23009
6160
23009
7287
7287
10190
31562
23009
7287
7287
23009
31562
23009
7287
5973
23009
10190
3074
23009
6160
3074
31358
29009
29009
23009
6160
23009
3074
10190
31562
3074
23009
3074
3074
31562
23009
5973
23009
10190
27381
8091
8091
29009
27381
8091
12274
6160
2046
27381
33890
35770
27381
27381
8091
8091
27381
33890
27381
33890
8091
8091
5973
7287
23009
6160
7287
7287
29009
29009
23009
6160
23009
7287
7287
10190
31562
23009
7287
31358
23009
31562
23009
7287
5973
23009
10190
3074
3074
23009
6160
3074
31358
29009
29009
23009
6160
23009
3074
10190
31562
3074
23009
3074
3074
23009
31562
23009
5973
23009
10190
7287
6160
7287
23023
31358
29009
23023
23023
6160
7287
7287
10190
31562
23023
23023
7287
7287
31562
29011
23023
7287
23023
5973
10190
27251
27102
27195
9956
27115
13285
19313
2048
47914
32006
33076
15780
47911
47927
31051
28668
47911
31027
3244
31015
11309
41034
2486
2486
4027
4787
5839
5141
4477
30987
4403
5445
30987
4477
30987
4477
3033
2364
3033
12559
30486
31358
28668
31484
47736
2364
4260
47740
32006
12559
2605
3033
3568
2605
12559
3033
12559
31484
33076
8427
31752
9944
23009
5599
23009
5443
5971
31716
2046
4025
7583
7583
31716
7583
23009
484
6296
5631
484
31177
28336
31716
5403
28336
3829
447
5971
484
31177
28336
13001
12612
3170
33076
10190
3170
12612
31544
12612
28668
3170
12612
1306
47255
3170
448
5973
31015
4025
33892
3178
448
33076
12612
33892
12612
4027
28668
3178
33892
10190
2048
438
10190
2046
5279
31358
29011
8537
5011
35656
8537
8537
8225
54291
31358
26929
33890
564
564
33890
23707
2603
2046
23009
23009
564
526
33890
2603
447
23009
35658
5649
3074
23009
6160
3074
31358
29009
29009
23009
6160
23009
3074
10190
31562
3074
23009
3074
3074
31562
23009
5973
23009
10190
7287
23009
23009
7287
7287
23009
6160
6160
7287
7287
10190
31562
23009
5973
7287
31358
23009
31562
23009
29011
7287
29011
23009
10190
3074
3074
23009
6160
3074
31358
29011
29009
23009
6160
23009
3074
10190
31562
3074
23009
3074
3074
23009
31562
23009
5973
23009
10190
33890
564
526
564
33890
23707
2603
23009
23009
564
5649
2603
33890
447
23009
35658
2046
7287
23009
6160
7287
31358
29009
23009
6160
23009
7287
7287
10190
31562
23009
7287
7287
23009
31562
23009
29011
7287
5973
23009
10190
499
499
27387
8427
26929
5443
499
12274
12274
499
27387
27387
27387
499
54291
31788
499
499
27387
35658
27387
27387
26929
3074
3074
23009
6160
3074
31358
29011
29009
23009
6160
23009
3074
10190
31562
3074
23009
3074
3074
23009
31562
23009
5973
23009
10190
33890
564
564
33890
23707
2603
33890
23009
23009
564
5649
526
2603
447
23009
35658
2046
2605
23527
19810
23527
19810
31280
2032
35656
23731
31177
11563
31364
5403
499
27361
27361
499
27361
8427
447
26929
499
12274
54291
499
499
27361
12274
31788
499
499
27361
35658
27361
26929
2404
24495
11563
31177
8433
35658
2404
31177
31177
24495
3244
4025
24495
2404
22291
33892
2977
21898
2977
21898
2977
33892
21898
2977
5839
5933
21898
5973
2977
33892
5403
4027
21898
2977
21898
21898
2977
5973
33076
2364
31358
5839
23071
3041
31460
3041
5849
23071
23071
5443
3041
23071
28668
3041
22175
22177
33076
30013
31213
5973
28668
31213
2048
578
442
17938
28668
31484
31478
2605
2364
2605
3041
12565
31484
3244
3041
33076
5973
2364
12565
27381
8091
8091
29009
27381
8091
12274
6160
2046
33890
35770
27381
27381
8091
27381
8091
27381
33890
27381
33890
8091
8091
5443
5973
5599
7585
31752
8427
7585
31716
7585
9944
2046
4025
31716
23009
5971
5439
23009
23009
33892
33892
12612
3162
448
6001
33892
33332
5137
28668
2048
1236
3162
12612
32772
2456
2456
33076
23009
23009
564
9944
447
564
23009
564
23009
35658
564
9944
26929
564
23009
564
23009
564
23009
9944
23009
564
33890
5649
23009
564
33890
23707
2603
23009
564
564
526
2603
33890
447
23009
35658
2046
33890
564
526
564
33890
23707
2603
23009
23009
564
5649
33890
2603
447
23009
35658
2046
499
27361
27361
499
27361
8427
26929
5443
499
12274
12274
499
499
27361
54291
31788
499
499
27361
35658
27361
26929
3841
2048
3841
31179
2897
27367
1877
21922
519
2897
448
27367
519
21922
5975
2897
21922
1877
31718
21922
2897
1541
31790
499
27361
27361
499
27361
8427
26929
5443
499
12274
12274
499
499
27361
54291
31788
499
27361
499
27361
35658
27361
26929
499
27361
27361
499
27361
8427
26929
5443
499
12274
54291
499
499
27361
12274
31788
499
27361
499
27361
35658
27361
26929
27387
8091
8091
29009
8091
12274
6160
2046
33890
27387
35770
27387
8091
27387
8091
33890
27387
5443
33890
27387
8091
8091
5973
27387
33890
564
23009
564
33890
23707
2603
23009
23009
564
526
33890
2603
447
5649
35658
2046
12773
3841
2937
1877
3841
27387
31179
12773
2937
519
27387
519
2937
12773
1877
5975
12773
2048
2937
31718
519
3244
31790
484
6296
5443
5631
5971
28336
484
5403
31716
31177
28336
3829
484
31177
28336
2605
2048
448
3244
31183
8517
5971
1236
31280
21896
1877
21896
2937
5975
3841
31718
519
21896
2048
27381
27387
31179
519
519
2937
1877
2937
21896
3841
31790
448
2937
27381
8091
8091
29009
27381
8091
12274
6160
2046
33890
35770
27381
27381
8091
27381
8091
27381
33890
27381
33890
8091
8091
5443
5973
13001
15806
28334
31748
2897
12076
31736
28334
15887
41218
19207
28334
2605
2897
1355
1999
28334
2897
28334
2897
47257
2897
2488
2488
8091
211
8091
29009
211
8091
12274
6160
211
2046
33890
35770
211
211
8091
8091
33890
33890
8091
211
8091
5973
211
33890
564
526
564
33890
2603
23009
23009
564
5649
2603
33890
447
23009
35658
2046
27381
8091
8091
29009
27381
8091
12274
6160
2046
33890
35770
27381
27381
8091
27381
8091
27381
33890
5443
33890
8091
8091
5973
27381
5975
2048
27387
12777
3841
2937
1877
12777
519
31179
519
2937
31790
2937
31718
1877
12777
3841
519
12777
2937
448
27387
499
27361
27361
499
27361
8427
35658
26929
499
12274
12274
499
499
27361
54291
31788
499
499
27361
447
27361
26929
27387
8091
8091
29009
8091
12274
6160
2046
33890
27387
35770
27387
8091
27387
8091
33890
27387
33890
27387
8091
8091
5443
5973
27387
